"","name","ID","sigma","beta"
"3435","Third Lake",235,0.03,35
"3436","Third Lake",236,0.03,36
"3437","Third Lake",237,0.03,37
"3438","Third Lake",238,0.03,38
"3439","Third Lake",239,0.03,39
"3440","Third Lake",240,0.03,40
"3441","Third Lake",241,0.03,41
"3442","Third Lake",242,0.03,42
"3443","Third Lake",243,0.03,43
"3444","Third Lake",244,0.03,44
"3445","Third Lake",245,0.03,45
"3446","Third Lake",246,0.03,46
"3447","Third Lake",247,0.03,47
"3448","Third Lake",248,0.03,48
"3449","Third Lake",249,0.03,49
"3450","Third Lake",250,0.03,50
"3451","Stone Lake Tamarack Swamp",251,0.03,1
"3452","Stone Lake Tamarack Swamp",252,0.03,2
"3453","Stone Lake Tamarack Swamp",253,0.03,3
"3454","Stone Lake Tamarack Swamp",254,0.03,4
"3455","Stone Lake Tamarack Swamp",255,0.03,5
"3456","Stone Lake Tamarack Swamp",256,0.03,6
"3457","Stone Lake Tamarack Swamp",257,0.03,7
"3458","Stone Lake Tamarack Swamp",258,0.03,8
"3459","Stone Lake Tamarack Swamp",259,0.03,9
"3460","Stone Lake Tamarack Swamp",260,0.03,10
"3461","Stone Lake Tamarack Swamp",261,0.03,11
"3462","Stone Lake Tamarack Swamp",262,0.03,12
"3463","Stone Lake Tamarack Swamp",263,0.03,13
"3464","Stone Lake Tamarack Swamp",264,0.03,14
"3465","Stone Lake Tamarack Swamp",265,0.03,15
"3466","Stone Lake Tamarack Swamp",266,0.03,16
"3467","Stone Lake Tamarack Swamp",267,0.03,17
"3468","Stone Lake Tamarack Swamp",268,0.03,18
"3469","Stone Lake Tamarack Swamp",269,0.03,19
"3470","Stone Lake Tamarack Swamp",270,0.03,20
"3471","Stone Lake Tamarack Swamp",271,0.03,21
"3472","Stone Lake Tamarack Swamp",272,0.03,22
"3473","Stone Lake Tamarack Swamp",273,0.03,23
"3474","Stone Lake Tamarack Swamp",274,0.03,24
"3475","Stone Lake Tamarack Swamp",275,0.03,25
"3476","Stone Lake Tamarack Swamp",276,0.03,26
"3477","Stone Lake Tamarack Swamp",277,0.03,27
"3478","Stone Lake Tamarack Swamp",278,0.03,28
"3479","Stone Lake Tamarack Swamp",279,0.03,29
"3480","Stone Lake Tamarack Swamp",280,0.03,30
"3481","Stone Lake Tamarack Swamp",281,0.03,31
"3482","Stone Lake Tamarack Swamp",282,0.03,32
"3483","Stone Lake Tamarack Swamp",283,0.03,33
"3484","Stone Lake Tamarack Swamp",284,0.03,34
"3485","Stone Lake Tamarack Swamp",285,0.03,35
"3486","Stone Lake Tamarack Swamp",286,0.03,36
"3487","Stone Lake Tamarack Swamp",287,0.03,37
"3488","Stone Lake Tamarack Swamp",288,0.03,38
"3489","Stone Lake Tamarack Swamp",289,0.03,39
"3490","Stone Lake Tamarack Swamp",290,0.03,40
"3491","Stone Lake Tamarack Swamp",291,0.03,41
"3492","Stone Lake Tamarack Swamp",292,0.03,42
"3493","Stone Lake Tamarack Swamp",293,0.03,43
"3494","Stone Lake Tamarack Swamp",294,0.03,44
"3495","Stone Lake Tamarack Swamp",295,0.03,45
"3496","Stone Lake Tamarack Swamp",296,0.03,46
"3497","Stone Lake Tamarack Swamp",297,0.03,47
"3498","Stone Lake Tamarack Swamp",298,0.03,48
"3499","Stone Lake Tamarack Swamp",299,0.03,49
"3500","Stone Lake Tamarack Swamp",300,0.03,50
"3501","Vestaburg Bog",301,0.03,1
"3502","Vestaburg Bog",302,0.03,2
"3503","Vestaburg Bog",303,0.03,3
"3504","Vestaburg Bog",304,0.03,4
"3505","Vestaburg Bog",305,0.03,5
"3506","Vestaburg Bog",306,0.03,6
"3507","Vestaburg Bog",307,0.03,7
"3508","Vestaburg Bog",308,0.03,8
"3509","Vestaburg Bog",309,0.03,9
"3510","Vestaburg Bog",310,0.03,10
"3511","Vestaburg Bog",311,0.03,11
"3512","Vestaburg Bog",312,0.03,12
"3513","Vestaburg Bog",313,0.03,13
"3514","Vestaburg Bog",314,0.03,14
"3515","Vestaburg Bog",315,0.03,15
"3516","Vestaburg Bog",316,0.03,16
"3517","Vestaburg Bog",317,0.03,17
"3518","Vestaburg Bog",318,0.03,18
"3519","Vestaburg Bog",319,0.03,19
"3520","Vestaburg Bog",320,0.03,20
"3521","Vestaburg Bog",321,0.03,21
"3522","Vestaburg Bog",322,0.03,22
"3523","Vestaburg Bog",323,0.03,23
"3524","Vestaburg Bog",324,0.03,24
"3525","Vestaburg Bog",325,0.03,25
"3526","Vestaburg Bog",326,0.03,26
"3527","Vestaburg Bog",327,0.03,27
"3528","Vestaburg Bog",328,0.03,28
"3529","Vestaburg Bog",329,0.03,29
"3530","Vestaburg Bog",330,0.03,30
"3531","Vestaburg Bog",331,0.03,31
"3532","Vestaburg Bog",332,0.03,32
"3533","Vestaburg Bog",333,0.03,33
"3534","Vestaburg Bog",334,0.03,34
"3535","Vestaburg Bog",335,0.03,35
"3536","Vestaburg Bog",336,0.03,36
"3537","Vestaburg Bog",337,0.03,37
"3538","Vestaburg Bog",338,0.03,38
"3539","Vestaburg Bog",339,0.03,39
"3540","Vestaburg Bog",340,0.03,40
"3541","Vestaburg Bog",341,0.03,41
"3542","Vestaburg Bog",342,0.03,42
"3543","Vestaburg Bog",343,0.03,43
"3544","Vestaburg Bog",344,0.03,44
"3545","Vestaburg Bog",345,0.03,45
"3546","Vestaburg Bog",346,0.03,46
"3547","Vestaburg Bog",347,0.03,47
"3548","Vestaburg Bog",348,0.03,48
"3549","Vestaburg Bog",349,0.03,49
"3550","Vestaburg Bog",350,0.03,50
"3551","Weber Lake",351,0.03,1
"3552","Weber Lake",352,0.03,2
"3553","Weber Lake",353,0.03,3
"3554","Weber Lake",354,0.03,4
"3555","Weber Lake",355,0.03,5
"3556","Weber Lake",356,0.03,6
"3557","Weber Lake",357,0.03,7
"3558","Weber Lake",358,0.03,8
"3559","Weber Lake",359,0.03,9
"3560","Weber Lake",360,0.03,10
"3561","Weber Lake",361,0.03,11
"3562","Weber Lake",362,0.03,12
"3563","Weber Lake",363,0.03,13
"3564","Weber Lake",364,0.03,14
"3565","Weber Lake",365,0.03,15
"3566","Weber Lake",366,0.03,16
"3567","Weber Lake",367,0.03,17
"3568","Weber Lake",368,0.03,18
"3569","Weber Lake",369,0.03,19
"3570","Weber Lake",370,0.03,20
"3571","Weber Lake",371,0.03,21
"3572","Weber Lake",372,0.03,22
"3573","Weber Lake",373,0.03,23
"3574","Weber Lake",374,0.03,24
"3575","Weber Lake",375,0.03,25
"3576","Weber Lake",376,0.03,26
"3577","Weber Lake",377,0.03,27
"3578","Weber Lake",378,0.03,28
"3579","Weber Lake",379,0.03,29
"3580","Weber Lake",380,0.03,30
"3581","Weber Lake",381,0.03,31
"3582","Weber Lake",382,0.03,32
"3583","Weber Lake",383,0.03,33
"3584","Weber Lake",384,0.03,34
"3585","Weber Lake",385,0.03,35
"3586","Weber Lake",386,0.03,36
"3587","Weber Lake",387,0.03,37
"3588","Weber Lake",388,0.03,38
"3589","Weber Lake",389,0.03,39
"3590","Weber Lake",390,0.03,40
"3591","Weber Lake",391,0.03,41
"3592","Weber Lake",392,0.03,42
"3593","Weber Lake",393,0.03,43
"3594","Weber Lake",394,0.03,44
"3595","Weber Lake",395,0.03,45
"3596","Weber Lake",396,0.03,46
"3597","Weber Lake",397,0.03,47
"3598","Weber Lake",398,0.03,48
"3599","Weber Lake",399,0.03,49
"3600","Weber Lake",400,0.03,50
"3601","Deep Lake",401,0.03,1
"3602","Deep Lake",402,0.03,2
"3603","Deep Lake",403,0.03,3
"3604","Deep Lake",404,0.03,4
"3605","Deep Lake",405,0.03,5
"3606","Deep Lake",406,0.03,6
"3607","Deep Lake",407,0.03,7
"3608","Deep Lake",408,0.03,8
"3609","Deep Lake",409,0.03,9
"3610","Deep Lake",410,0.03,10
"3611","Deep Lake",411,0.03,11
"3612","Deep Lake",412,0.03,12
"3613","Deep Lake",413,0.03,13
"3614","Deep Lake",414,0.03,14
"3615","Deep Lake",415,0.03,15
"3616","Deep Lake",416,0.03,16
"3617","Deep Lake",417,0.03,17
"3618","Deep Lake",418,0.03,18
"3619","Deep Lake",419,0.03,19
"3620","Deep Lake",420,0.03,20
"3621","Deep Lake",421,0.03,21
"3622","Deep Lake",422,0.03,22
"3623","Deep Lake",423,0.03,23
"3624","Deep Lake",424,0.03,24
"3625","Deep Lake",425,0.03,25
"3626","Deep Lake",426,0.03,26
"3627","Deep Lake",427,0.03,27
"3628","Deep Lake",428,0.03,28
"3629","Deep Lake",429,0.03,29
"3630","Deep Lake",430,0.03,30
"3631","Deep Lake",431,0.03,31
"3632","Deep Lake",432,0.03,32
"3633","Deep Lake",433,0.03,33
"3634","Deep Lake",434,0.03,34
"3635","Deep Lake",435,0.03,35
"3636","Deep Lake",436,0.03,36
"3637","Deep Lake",437,0.03,37
"3638","Deep Lake",438,0.03,38
"3639","Deep Lake",439,0.03,39
"3640","Deep Lake",440,0.03,40
"3641","Deep Lake",441,0.03,41
"3642","Deep Lake",442,0.03,42
"3643","Deep Lake",443,0.03,43
"3644","Deep Lake",444,0.03,44
"3645","Deep Lake",445,0.03,45
"3646","Deep Lake",446,0.03,46
"3647","Deep Lake",447,0.03,47
"3648","Deep Lake",448,0.03,48
"3649","Deep Lake",449,0.03,49
"3650","Deep Lake",450,0.03,50
"3651","Chatsworth Bog",451,0.03,1
"3652","Chatsworth Bog",452,0.03,2
"3653","Chatsworth Bog",453,0.03,3
"3654","Chatsworth Bog",454,0.03,4
"3655","Chatsworth Bog",455,0.03,5
"3656","Chatsworth Bog",456,0.03,6
"3657","Chatsworth Bog",457,0.03,7
"3658","Chatsworth Bog",458,0.03,8
"3659","Chatsworth Bog",459,0.03,9
"3660","Chatsworth Bog",460,0.03,10
"3661","Chatsworth Bog",461,0.03,11
"3662","Chatsworth Bog",462,0.03,12
"3663","Chatsworth Bog",463,0.03,13
"3664","Chatsworth Bog",464,0.03,14
"3665","Chatsworth Bog",465,0.03,15
"3666","Chatsworth Bog",466,0.03,16
"3667","Chatsworth Bog",467,0.03,17
"3668","Chatsworth Bog",468,0.03,18
"3669","Chatsworth Bog",469,0.03,19
"3670","Chatsworth Bog",470,0.03,20
"3671","Chatsworth Bog",471,0.03,21
"3672","Chatsworth Bog",472,0.03,22
"3673","Chatsworth Bog",473,0.03,23
"3674","Chatsworth Bog",474,0.03,24
"3675","Chatsworth Bog",475,0.03,25
"3676","Chatsworth Bog",476,0.03,26
"3677","Chatsworth Bog",477,0.03,27
"3678","Chatsworth Bog",478,0.03,28
"3679","Chatsworth Bog",479,0.03,29
"3680","Chatsworth Bog",480,0.03,30
"3681","Chatsworth Bog",481,0.03,31
"3682","Chatsworth Bog",482,0.03,32
"3683","Chatsworth Bog",483,0.03,33
"3684","Chatsworth Bog",484,0.03,34
"3685","Chatsworth Bog",485,0.03,35
"3686","Chatsworth Bog",486,0.03,36
"3687","Chatsworth Bog",487,0.03,37
"3688","Chatsworth Bog",488,0.03,38
"3689","Chatsworth Bog",489,0.03,39
"3690","Chatsworth Bog",490,0.03,40
"3691","Chatsworth Bog",491,0.03,41
"3692","Chatsworth Bog",492,0.03,42
"3693","Chatsworth Bog",493,0.03,43
"3694","Chatsworth Bog",494,0.03,44
"3695","Chatsworth Bog",495,0.03,45
"3696","Chatsworth Bog",496,0.03,46
"3697","Chatsworth Bog",497,0.03,47
"3698","Chatsworth Bog",498,0.03,48
"3699","Chatsworth Bog",499,0.03,49
"3700","Chatsworth Bog",500,0.03,50
"3701","Clear Lake",501,0.03,1
"3702","Clear Lake",502,0.03,2
"3703","Clear Lake",503,0.03,3
"3704","Clear Lake",504,0.03,4
"3705","Clear Lake",505,0.03,5
"3706","Clear Lake",506,0.03,6
"3707","Clear Lake",507,0.03,7
"3708","Clear Lake",508,0.03,8
"3709","Clear Lake",509,0.03,9
"3710","Clear Lake",510,0.03,10
"3711","Clear Lake",511,0.03,11
"3712","Clear Lake",512,0.03,12
"3713","Clear Lake",513,0.03,13
"3714","Clear Lake",514,0.03,14
"3715","Clear Lake",515,0.03,15
"3716","Clear Lake",516,0.03,16
"3717","Clear Lake",517,0.03,17
"3718","Clear Lake",518,0.03,18
"3719","Clear Lake",519,0.03,19
"3720","Clear Lake",520,0.03,20
"3721","Clear Lake",521,0.03,21
"3722","Clear Lake",522,0.03,22
"3723","Clear Lake",523,0.03,23
"3724","Clear Lake",524,0.03,24
"3725","Clear Lake",525,0.03,25
"3726","Clear Lake",526,0.03,26
"3727","Clear Lake",527,0.03,27
"3728","Clear Lake",528,0.03,28
"3729","Clear Lake",529,0.03,29
"3730","Clear Lake",530,0.03,30
"3731","Clear Lake",531,0.03,31
"3732","Clear Lake",532,0.03,32
"3733","Clear Lake",533,0.03,33
"3734","Clear Lake",534,0.03,34
"3735","Clear Lake",535,0.03,35
"3736","Clear Lake",536,0.03,36
"3737","Clear Lake",537,0.03,37
"3738","Clear Lake",538,0.03,38
"3739","Clear Lake",539,0.03,39
"3740","Clear Lake",540,0.03,40
"3741","Clear Lake",541,0.03,41
"3742","Clear Lake",542,0.03,42
"3743","Clear Lake",543,0.03,43
"3744","Clear Lake",544,0.03,44
"3745","Clear Lake",545,0.03,45
"3746","Clear Lake",546,0.03,46
"3747","Clear Lake",547,0.03,47
"3748","Clear Lake",548,0.03,48
"3749","Clear Lake",549,0.03,49
"3750","Clear Lake",550,0.03,50
"3751","Hudson Lake",551,0.03,1
"3752","Hudson Lake",552,0.03,2
"3753","Hudson Lake",553,0.03,3
"3754","Hudson Lake",554,0.03,4
"3755","Hudson Lake",555,0.03,5
"3756","Hudson Lake",556,0.03,6
"3757","Hudson Lake",557,0.03,7
"3758","Hudson Lake",558,0.03,8
"3759","Hudson Lake",559,0.03,9
"3760","Hudson Lake",560,0.03,10
"3761","Hudson Lake",561,0.03,11
"3762","Hudson Lake",562,0.03,12
"3763","Hudson Lake",563,0.03,13
"3764","Hudson Lake",564,0.03,14
"3765","Hudson Lake",565,0.03,15
"3766","Hudson Lake",566,0.03,16
"3767","Hudson Lake",567,0.03,17
"3768","Hudson Lake",568,0.03,18
"3769","Hudson Lake",569,0.03,19
"3770","Hudson Lake",570,0.03,20
"3771","Hudson Lake",571,0.03,21
"3772","Hudson Lake",572,0.03,22
"3773","Hudson Lake",573,0.03,23
"3774","Hudson Lake",574,0.03,24
"3775","Hudson Lake",575,0.03,25
"3776","Hudson Lake",576,0.03,26
"3777","Hudson Lake",577,0.03,27
"3778","Hudson Lake",578,0.03,28
"3779","Hudson Lake",579,0.03,29
"3780","Hudson Lake",580,0.03,30
"3781","Hudson Lake",581,0.03,31
"3782","Hudson Lake",582,0.03,32
"3783","Hudson Lake",583,0.03,33
"3784","Hudson Lake",584,0.03,34
"3785","Hudson Lake",585,0.03,35
"3786","Hudson Lake",586,0.03,36
"3787","Hudson Lake",587,0.03,37
"3788","Hudson Lake",588,0.03,38
"3789","Hudson Lake",589,0.03,39
"3790","Hudson Lake",590,0.03,40
"3791","Hudson Lake",591,0.03,41
"3792","Hudson Lake",592,0.03,42
"3793","Hudson Lake",593,0.03,43
"3794","Hudson Lake",594,0.03,44
"3795","Hudson Lake",595,0.03,45
"3796","Hudson Lake",596,0.03,46
"3797","Hudson Lake",597,0.03,47
"3798","Hudson Lake",598,0.03,48
"3799","Hudson Lake",599,0.03,49
"3800","Hudson Lake",600,0.03,50
"3801","Volo Bog",601,0.03,1
"3802","Volo Bog",602,0.03,2
"3803","Volo Bog",603,0.03,3
"3804","Volo Bog",604,0.03,4
"3805","Volo Bog",605,0.03,5
"3806","Volo Bog",606,0.03,6
"3807","Volo Bog",607,0.03,7
"3808","Volo Bog",608,0.03,8
"3809","Volo Bog",609,0.03,9
"3810","Volo Bog",610,0.03,10
"3811","Volo Bog",611,0.03,11
"3812","Volo Bog",612,0.03,12
"3813","Volo Bog",613,0.03,13
"3814","Volo Bog",614,0.03,14
"3815","Volo Bog",615,0.03,15
"3816","Volo Bog",616,0.03,16
"3817","Volo Bog",617,0.03,17
"3818","Volo Bog",618,0.03,18
"3819","Volo Bog",619,0.03,19
"3820","Volo Bog",620,0.03,20
"3821","Volo Bog",621,0.03,21
"3822","Volo Bog",622,0.03,22
"3823","Volo Bog",623,0.03,23
"3824","Volo Bog",624,0.03,24
"3825","Volo Bog",625,0.03,25
"3826","Volo Bog",626,0.03,26
"3827","Volo Bog",627,0.03,27
"3828","Volo Bog",628,0.03,28
"3829","Volo Bog",629,0.03,29
"3830","Volo Bog",630,0.03,30
"3831","Volo Bog",631,0.03,31
"3832","Volo Bog",632,0.03,32
"3833","Volo Bog",633,0.03,33
"3834","Volo Bog",634,0.03,34
"3835","Volo Bog",635,0.03,35
"3836","Volo Bog",636,0.03,36
"3837","Volo Bog",637,0.03,37
"3838","Volo Bog",638,0.03,38
"3839","Volo Bog",639,0.03,39
"3840","Volo Bog",640,0.03,40
"3841","Volo Bog",641,0.03,41
"3842","Volo Bog",642,0.03,42
"3843","Volo Bog",643,0.03,43
"3844","Volo Bog",644,0.03,44
"3845","Volo Bog",645,0.03,45
"3846","Volo Bog",646,0.03,46
"3847","Volo Bog",647,0.03,47
"3848","Volo Bog",648,0.03,48
"3849","Volo Bog",649,0.03,49
"3850","Volo Bog",650,0.03,50
"3851","Wells Mastodon Site",651,0.03,1
"3852","Wells Mastodon Site",652,0.03,2
"3853","Wells Mastodon Site",653,0.03,3
"3854","Wells Mastodon Site",654,0.03,4
"3855","Wells Mastodon Site",655,0.03,5
"3856","Wells Mastodon Site",656,0.03,6
"3857","Wells Mastodon Site",657,0.03,7
"3858","Wells Mastodon Site",658,0.03,8
"3859","Wells Mastodon Site",659,0.03,9
"3860","Wells Mastodon Site",660,0.03,10
"3861","Wells Mastodon Site",661,0.03,11
"3862","Wells Mastodon Site",662,0.03,12
"3863","Wells Mastodon Site",663,0.03,13
"3864","Wells Mastodon Site",664,0.03,14
"3865","Wells Mastodon Site",665,0.03,15
"3866","Wells Mastodon Site",666,0.03,16
"3867","Wells Mastodon Site",667,0.03,17
"3868","Wells Mastodon Site",668,0.03,18
"3869","Wells Mastodon Site",669,0.03,19
"3870","Wells Mastodon Site",670,0.03,20
"3871","Wells Mastodon Site",671,0.03,21
"3872","Wells Mastodon Site",672,0.03,22
"3873","Wells Mastodon Site",673,0.03,23
"3874","Wells Mastodon Site",674,0.03,24
"3875","Wells Mastodon Site",675,0.03,25
"3876","Wells Mastodon Site",676,0.03,26
"3877","Wells Mastodon Site",677,0.03,27
"3878","Wells Mastodon Site",678,0.03,28
"3879","Wells Mastodon Site",679,0.03,29
"3880","Wells Mastodon Site",680,0.03,30
"3881","Wells Mastodon Site",681,0.03,31
"3882","Wells Mastodon Site",682,0.03,32
"3883","Wells Mastodon Site",683,0.03,33
"3884","Wells Mastodon Site",684,0.03,34
"3885","Wells Mastodon Site",685,0.03,35
"3886","Wells Mastodon Site",686,0.03,36
"3887","Wells Mastodon Site",687,0.03,37
"3888","Wells Mastodon Site",688,0.03,38
"3889","Wells Mastodon Site",689,0.03,39
"3890","Wells Mastodon Site",690,0.03,40
"3891","Wells Mastodon Site",691,0.03,41
"3892","Wells Mastodon Site",692,0.03,42
"3893","Wells Mastodon Site",693,0.03,43
"3894","Wells Mastodon Site",694,0.03,44
"3895","Wells Mastodon Site",695,0.03,45
"3896","Wells Mastodon Site",696,0.03,46
"3897","Wells Mastodon Site",697,0.03,47
"3898","Wells Mastodon Site",698,0.03,48
"3899","Wells Mastodon Site",699,0.03,49
"3900","Wells Mastodon Site",700,0.03,50
"3901","Pretty Lake",701,0.03,1
"3902","Pretty Lake",702,0.03,2
"3903","Pretty Lake",703,0.03,3
"3904","Pretty Lake",704,0.03,4
"3905","Pretty Lake",705,0.03,5
"3906","Pretty Lake",706,0.03,6
"3907","Pretty Lake",707,0.03,7
"3908","Pretty Lake",708,0.03,8
"3909","Pretty Lake",709,0.03,9
"3910","Pretty Lake",710,0.03,10
"3911","Pretty Lake",711,0.03,11
"3912","Pretty Lake",712,0.03,12
"3913","Pretty Lake",713,0.03,13
"3914","Pretty Lake",714,0.03,14
"3915","Pretty Lake",715,0.03,15
"3916","Pretty Lake",716,0.03,16
"3917","Pretty Lake",717,0.03,17
"3918","Pretty Lake",718,0.03,18
"3919","Pretty Lake",719,0.03,19
"3920","Pretty Lake",720,0.03,20
"3921","Pretty Lake",721,0.03,21
"3922","Pretty Lake",722,0.03,22
"3923","Pretty Lake",723,0.03,23
"3924","Pretty Lake",724,0.03,24
"3925","Pretty Lake",725,0.03,25
"3926","Pretty Lake",726,0.03,26
"3927","Pretty Lake",727,0.03,27
"3928","Pretty Lake",728,0.03,28
"3929","Pretty Lake",729,0.03,29
"3930","Pretty Lake",730,0.03,30
"3931","Pretty Lake",731,0.03,31
"3932","Pretty Lake",732,0.03,32
"3933","Pretty Lake",733,0.03,33
"3934","Pretty Lake",734,0.03,34
"3935","Pretty Lake",735,0.03,35
"3936","Pretty Lake",736,0.03,36
"3937","Pretty Lake",737,0.03,37
"3938","Pretty Lake",738,0.03,38
"3939","Pretty Lake",739,0.03,39
"3940","Pretty Lake",740,0.03,40
"3941","Pretty Lake",741,0.03,41
"3942","Pretty Lake",742,0.03,42
"3943","Pretty Lake",743,0.03,43
"3944","Pretty Lake",744,0.03,44
"3945","Pretty Lake",745,0.03,45
"3946","Pretty Lake",746,0.03,46
"3947","Pretty Lake",747,0.03,47
"3948","Pretty Lake",748,0.03,48
"3949","Pretty Lake",749,0.03,49
"3950","Pretty Lake",750,0.03,50
"3951","Pinhook Bog",751,0.03,1
"3952","Pinhook Bog",752,0.03,2
"3953","Pinhook Bog",753,0.03,3
"3954","Pinhook Bog",754,0.03,4
"3955","Pinhook Bog",755,0.03,5
"3956","Pinhook Bog",756,0.03,6
"3957","Pinhook Bog",757,0.03,7
"3958","Pinhook Bog",758,0.03,8
"3959","Pinhook Bog",759,0.03,9
"3960","Pinhook Bog",760,0.03,10
"3961","Pinhook Bog",761,0.03,11
"3962","Pinhook Bog",762,0.03,12
"3963","Pinhook Bog",763,0.03,13
"3964","Pinhook Bog",764,0.03,14
"3965","Pinhook Bog",765,0.03,15
"3966","Pinhook Bog",766,0.03,16
"3967","Pinhook Bog",767,0.03,17
"3968","Pinhook Bog",768,0.03,18
"3969","Pinhook Bog",769,0.03,19
"3970","Pinhook Bog",770,0.03,20
"3971","Pinhook Bog",771,0.03,21
"3972","Pinhook Bog",772,0.03,22
"3973","Pinhook Bog",773,0.03,23
"3974","Pinhook Bog",774,0.03,24
"3975","Pinhook Bog",775,0.03,25
"3976","Pinhook Bog",776,0.03,26
"3977","Pinhook Bog",777,0.03,27
"3978","Pinhook Bog",778,0.03,28
"3979","Pinhook Bog",779,0.03,29
"3980","Pinhook Bog",780,0.03,30
"3981","Pinhook Bog",781,0.03,31
"3982","Pinhook Bog",782,0.03,32
"3983","Pinhook Bog",783,0.03,33
"3984","Pinhook Bog",784,0.03,34
"3985","Pinhook Bog",785,0.03,35
"3986","Pinhook Bog",786,0.03,36
"3987","Pinhook Bog",787,0.03,37
"3988","Pinhook Bog",788,0.03,38
"3989","Pinhook Bog",789,0.03,39
"3990","Pinhook Bog",790,0.03,40
"3991","Pinhook Bog",791,0.03,41
"3992","Pinhook Bog",792,0.03,42
"3993","Pinhook Bog",793,0.03,43
"3994","Pinhook Bog",794,0.03,44
"3995","Pinhook Bog",795,0.03,45
"3996","Pinhook Bog",796,0.03,46
"3997","Pinhook Bog",797,0.03,47
"3998","Pinhook Bog",798,0.03,48
"3999","Pinhook Bog",799,0.03,49
"4000","Pinhook Bog",800,0.03,50
"4001","Spicer Lake",801,0.03,1
"4002","Spicer Lake",802,0.03,2
"4003","Spicer Lake",803,0.03,3
"4004","Spicer Lake",804,0.03,4
"4005","Spicer Lake",805,0.03,5
"4006","Spicer Lake",806,0.03,6
"4007","Spicer Lake",807,0.03,7
"4008","Spicer Lake",808,0.03,8
"4009","Spicer Lake",809,0.03,9
"4010","Spicer Lake",810,0.03,10
"4011","Spicer Lake",811,0.03,11
"4012","Spicer Lake",812,0.03,12
"4013","Spicer Lake",813,0.03,13
"4014","Spicer Lake",814,0.03,14
"4015","Spicer Lake",815,0.03,15
"4016","Spicer Lake",816,0.03,16
"4017","Spicer Lake",817,0.03,17
"4018","Spicer Lake",818,0.03,18
"4019","Spicer Lake",819,0.03,19
"4020","Spicer Lake",820,0.03,20
"4021","Spicer Lake",821,0.03,21
"4022","Spicer Lake",822,0.03,22
"4023","Spicer Lake",823,0.03,23
"4024","Spicer Lake",824,0.03,24
"4025","Spicer Lake",825,0.03,25
"4026","Spicer Lake",826,0.03,26
"4027","Spicer Lake",827,0.03,27
"4028","Spicer Lake",828,0.03,28
"4029","Spicer Lake",829,0.03,29
"4030","Spicer Lake",830,0.03,30
"4031","Spicer Lake",831,0.03,31
"4032","Spicer Lake",832,0.03,32
"4033","Spicer Lake",833,0.03,33
"4034","Spicer Lake",834,0.03,34
"4035","Spicer Lake",835,0.03,35
"4036","Spicer Lake",836,0.03,36
"4037","Spicer Lake",837,0.03,37
"4038","Spicer Lake",838,0.03,38
"4039","Spicer Lake",839,0.03,39
"4040","Spicer Lake",840,0.03,40
"4041","Spicer Lake",841,0.03,41
"4042","Spicer Lake",842,0.03,42
"4043","Spicer Lake",843,0.03,43
"4044","Spicer Lake",844,0.03,44
"4045","Spicer Lake",845,0.03,45
"4046","Spicer Lake",846,0.03,46
"4047","Spicer Lake",847,0.03,47
"4048","Spicer Lake",848,0.03,48
"4049","Spicer Lake",849,0.03,49
"4050","Spicer Lake",850,0.03,50
